committee_id,committee_name,committee_state,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509106,21B,SB21B.19827,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.19724]: TRAVEL: LODGING,X,,2018-05-03 0:00:00,792.12,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:31:51,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,TRAVEL,,2018,SB,4082420181586091930,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509106,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596690,21B,SB21B.31750,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27516]: EVENT EXPENSE: PARKING,X,,2018-07-16 0:00:00,20,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:57:55,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,MATERIALS,,2018,SB,4090720181590689091,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596690,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596691,21B,SB21B.27568,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,EVENT EXPENSE: FACILITY RENTAL/CATERING SERVICES,,,2018-08-07 0:00:00,117921.16,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:57:55,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4090720181590689099,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596691,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596687,21B,SB21B.27441,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27324]: TRAVEL: PARKING,X,,2018-06-18 0:00:00,26,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:51:27,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,OTHER,,2018,SB,4090720181590689075,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596687,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596685,21B,SB21B.31755,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27543]: TRAVEL: MEAL,X,,2018-03-19 0:00:00,30.08,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 2:02:01,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,TRAVEL,,2018,SB,4090720181590689063,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596685,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596686,21B,SB21B.31763,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27543]: TRAVEL: MEALS,X,,2018-03-27 0:00:00,40,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 2:00:03,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,TRAVEL,,2018,SB,4090720181590689067,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596686,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596689,21B,SB21B.31741,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27516]: MEETING EXPENSE: PARKING,X,,2018-06-25 0:00:00,40,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:57:55,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,MATERIALS,,2018,SB,4090720181590689083,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596689,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596691,21B,SB21B.31720,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27516]: MEETING EXPENSE: PARKING,X,,2018-07-17 0:00:00,40,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:51:27,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,MATERIALS,,2018,SB,4090720181590689095,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596691,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509104,21B,SB21B.18619,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.18570]: TRAVEL: MEALS,X,,2018-01-30 0:00:00,41.96,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:32:04,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,TRAVEL,,2018,SB,4082420181586091920,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509104,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596688,21B,SB21B.27431,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.27308]: MEETING EXPENSE: MEALS,X,,2018-06-20 0:00:00,65.44,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:56:53,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,TRAVEL,,2018,SB,4090720181590689077,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596688,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,Q2,201807159115673197,21B,SB21B.23712,1248644,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.19913]: MEETING EXPENSE,X,,2018-05-14 0:00:00,78,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-19 1:31:53,,,,0,,,,,,,,,,,,O,F3X,4071620181575982112,WASHINGTON,20004,MATERIALS,,2018,SB,4071820181576283034,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115673197,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596687,21B,SB21B.31771,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27543]: TRAVEL: MEALS,X,,2018-04-30 0:00:00,119.06,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:56:53,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,TRAVEL,,2018,SB,4090720181590689071,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596687,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509106,21B,SB21B.19830,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.19725]: TRAVEL: LODGING,X,,2018-05-03 0:00:00,138.42,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:32:02,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,TRAVEL,,2018,SB,4082420181586091934,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509106,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596687,21B,SB21B.31740,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27516]: EVENT EXPENSE: PARKING,X,,2018-06-16 0:00:00,300,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 2:01:36,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,MATERIALS,,2018,SB,4090720181590689073,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596687,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201804129108012543,21B,SB21B.15965,1220035,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.15922]: EVENT EXPENSE: FACILITY RENTAL/CATERING SERVICES,X,,2018-01-29 0:00:00,400.4,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-14 1:34:03,,,,0,,,,,,,,,,,,O,F3X,4041320181525848043,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4041320181525877669,http://docquery.fec.gov/cgi-bin/fecimg/?201804129108012543,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596686,21B,SB21B.31770,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27543]: TRAVEL: LODGING,X,,2018-04-30 0:00:00,435.09,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 1:51:27,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,TRAVEL,,2018,SB,4090720181590689069,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596686,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509106,21B,SB21B.19829,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.19725]: TRAVEL: LODGING,X,,2018-05-03 0:00:00,806.5,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:31:48,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,TRAVEL,,2018,SB,4082420181586091932,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509106,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,Q2,201807159115673199,21B,SB21B.23834,1248644,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.19908]: TRAVEL: LODGING,X,,2018-06-15 0:00:00,844.66,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-19 1:32:13,,,,0,,,,,,,,,,,,O,F3X,4071620181575982112,WASHINGTON,20004,TRAVEL,,2018,SB,4071820181576283046,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115673199,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,Q2,201807159115673198,21B,SB21B.23759,1248644,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.19878]: TRAVEL: LODGING,X,,2018-05-14 0:00:00,1337.28,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-19 1:33:13,,,,0,,,,,,,,,,,,O,F3X,4071620181575982112,WASHINGTON,20004,TRAVEL,,2018,SB,4071820181576283036,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115673198,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596685,21B,SB21B.31754,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,REIMBURSEMENT [SB21B.27543]: TRAVEL: LODGING,X,,2018-03-19 0:00:00,1375.3,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 2:01:06,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,TRAVEL,,2018,SB,4090720181590689061,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596685,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596690,21B,SB21B.27371,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.27311]: TRAVEL: LODGING,X,,2018-07-16 0:00:00,1403.78,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 2:01:06,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,TRAVEL,,2018,SB,4090720181590689089,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596690,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509105,21B,SB21B.19826,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.19724]: TRAVEL: LODGING AND MEALS,X,,2018-05-01 0:00:00,1635.1,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:31:03,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,TRAVEL,,2018,SB,4082420181586091926,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509105,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201804129108012543,21B,SB21B.15964,1220035,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.15922]: EVENT EXPENSE: FACILITY RENTAL/CATERING SERVICES,X,,2018-01-29 0:00:00,1850,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-14 1:34:03,,,,0,,,,,,,,,,,,O,F3X,4041320181525848043,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4041320181525877667,http://docquery.fec.gov/cgi-bin/fecimg/?201804129108012543,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201809069121596690,21B,SB21B.31804,1260334,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.27507]: EVENT EXPENSE: FACILITY RENTAL,X,,2018-07-16 0:00:00,2500,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-08 2:03:34,,,,0,,,,,,,,,,,,O,F3X,4090720181590675561,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4090720181590689093,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121596690,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509104,21B,SB21B.18670,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,1ST BANKCARD PMT [SB21B.18545]: EVENT EXPENSE: FACILITY RENTAL,X,,2018-04-11 0:00:00,4300,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:31:03,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4082420181586091922,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509104,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509107,21B,SB21B.19754,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,EVENT EXPENSE: FACILITY RENTAL AND CATERING,,,2018-05-08 0:00:00,21835.63,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:31:03,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4082420181586091936,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509107,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12P,201808229121509105,21B,SB21B.18601,1258746,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,EVENT EXPENSE: FACILITY RENTAL AND CATERING,,,2018-04-17 0:00:00,30250,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-25 1:31:48,,,,0,,,,,,,,,,,,O,F3X,4082220181585045732,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4082420181586091924,http://docquery.fec.gov/cgi-bin/fecimg/?201808229121509105,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,Q2,201807159115673199,21B,SB21B.19949,1248644,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,EVENT EXPENSE: FACILITY RENTAL AND CATERING,,,2018-06-08 0:00:00,33800,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-19 1:32:18,,,,0,,,,,,,,,,,,O,F3X,4071620181575982112,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4071820181576283042,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115673199,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,30S,201804129108012543,21B,SB21B.15560,1220035,ORG,ORGANIZATION,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,EVENT EXPENSE: FACILITY RENTAL AND CATERING,,,2018-01-16 0:00:00,57201.28,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-14 1:33:59,,,,0,,,,,,,,,,,,O,F3X,4041320181525848043,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4041320181525877665,http://docquery.fec.gov/cgi-bin/fecimg/?201804129108012543,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,Q3,201810159125429278,21B,SB21B.36245,1272896,ORG,ORGANIZATION,,,TRUMP OLD POST OFFICE LLC,DC,,,EVENT EXPENSE: FACILITY RENTAL/CATERING SERVICES,,,2018-09-21 0:00:00,10016.5,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-27 2:33:54,,,,0,,,,,,,,,,,,O,F3X,4101620181599435384,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4102620181600815612,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125429278,Other Federal Operating Expenditures,,,,,,
C00637512,"AMERICA FIRST ACTION, INC.",NATL,2018,12G,201810259133440966,21B,SB21B.36659,1284166,ORG,ORGANIZATION,,,TRUMP OLD POST OFFICE LLC,DC,,,EVENT EXPENSE: FACILITY RENTAL/CATERING SERVICES,,,2018-10-15 0:00:00,21754.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-24 2:37:52,,,,0,,,,,,,,,,,,O,F3X,4102620181600793479,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4112320181619408166,http://docquery.fec.gov/cgi-bin/fecimg/?201810259133440966,Other Federal Operating Expenditures,,,,,,
C00631382,BOLD CONSERVATIVES PAC,NATL,2017,MY,201709289075532307,21B,C3015BF4-C3CF-400A-B,1183590,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,BEVERAGES FOR VOLUNTEERS,,,2017-03-01 0:00:00,22.8,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-09-30 1:53:56,,,,0,,,,7,Campaign Event Expenses,,,,,,,O,F3X,4092920171457947910,WASHINGTON,20004,OTHER,,2018,SB,4092920171457958626,http://docquery.fec.gov/cgi-bin/fecimg/?201709289075532307,Other Federal Operating Expenditures,,,,,,
C00631382,BOLD CONSERVATIVES PAC,NATL,2017,MY,201709289075532307,21B,467504E0-EED3-47EE-9,1183590,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,BEVERAGE FOR VOLUNTEER,,,2017-03-01 0:00:00,14.43,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-09-30 1:54:05,,,,0,,,,7,Campaign Event Expenses,,,,,,,O,F3X,4092920171457947910,WASHINGTON,20004,OTHER,,2018,SB,4092920171457958625,http://docquery.fec.gov/cgi-bin/fecimg/?201709289075532307,Other Federal Operating Expenditures,,,,,,
C00631382,BOLD CONSERVATIVES PAC,NATL,2017,MY,201709289075532308,21B,CA5F6A20-4D0C-4A86-8,1183590,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,MEAL FOR VOLUNTEERS,,,2017-03-01 0:00:00,197.8,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-09-30 1:54:03,,,,0,,,,2,Travel Expenses,,,,,,,O,F3X,4092920171457947910,WASHINGTON,20004,TRAVEL,,2018,SB,4092920171457958629,http://docquery.fec.gov/cgi-bin/fecimg/?201709289075532308,Other Federal Operating Expenditures,,,,,,
C00631382,BOLD CONSERVATIVES PAC,NATL,2017,MY,201709289075532308,21B,C865F437-B057-403D-9,1183590,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING FOR VOLUNTEERS,,,2017-02-27 0:00:00,1723.23,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-09-30 1:53:52,,,,0,,,,2,Travel Expenses,,,,,,,O,F3X,4092920171457947910,WASHINGTON,20004,TRAVEL,,2018,SB,4092920171457958627,http://docquery.fec.gov/cgi-bin/fecimg/?201709289075532308,Other Federal Operating Expenditures,,,,,,
C00631382,BOLD CONSERVATIVES PAC,NATL,2017,MY,201709289075532335,21B,0FF9E058-CD06-4DC0-A,1183590,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,MEAL EXPENSE FOLLOWING PRESIDENTIAL INAUGURATION,X,,2017-04-07 0:00:00,213.6,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-30 1:54:07,,,,0,,,,2,Travel Expenses,,,,,,,O,F3X,4092920171457947910,WASHINGTON,20004,TRAVEL,,2018,SB,4092920171457958708,http://docquery.fec.gov/cgi-bin/fecimg/?201709289075532335,Other Federal Operating Expenditures,,,,,,
C00631382,BOLD CONSERVATIVES PAC,NATL,2017,MY,201709289075532308,21B,34B59D92-ED3C-41FE-A,1183590,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING FOR VOLUNTEERS,,,2017-03-01 0:00:00,874.4,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-09-30 1:53:49,,,,0,,,,2,Travel Expenses,,,,,,,O,F3X,4092920171457947910,WASHINGTON,20004,TRAVEL,,2018,SB,4092920171457958628,http://docquery.fec.gov/cgi-bin/fecimg/?201709289075532308,Other Federal Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184056,23,SB23.1402268,1263561,ORG,ORGANIZATION,,,THE TRUMP INTERNATIONAL HOTEL,DC,,,AMEX PMT [SB23.1401806]: TRAVEL: LODGING,X,,2018-03-24 0:00:00,85.84,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,WASHINGTON,20004,TRAVEL,,2018,SB,4092120181592053370,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184056,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184057,23,SB23.1403065,1263561,ORG,ORGANIZATION,,,THE TRUMP INTERNATIONAL HOTEL,DC,,,AMEX PMT [SB23.1401808]: TRAVEL: LODGING,X,,2018-05-15 0:00:00,442.26,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,WASHINGTON,20004,TRAVEL,,2018,SB,4092120181592053374,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184057,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184058,23,SB23.1403067,1263561,ORG,ORGANIZATION,,,THE TRUMP INTERNATIONAL HOTEL,DC,,,AMEX PMT [SB23.1401808]: TRAVEL: LODGING,X,,2018-05-26 0:00:00,2088,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,WASHINGTON,20004,TRAVEL,,2018,SB,4092120181592053378,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184058,Operating Expenditures,,,,,,
